"customer_unique_id","anchor_date","offer_type","offer_cost","net_ev","p0_60d_final","p1_60d","delta_p","expected_order_value_safe","rn","decision_rank","cumulative_cost","cumulative_net_ev","total_budget","is_selected"
"4473c7b8da89833fc08fcd3443faea81",2018-02-22,discount_5_percent,0.845,-0.3380000000000001,0.53105590062111801242,0.56105590062111801242,0.03000000000000000000,16.9,1,24,166.71683333333334,190.1073888016184,10000.0,false
"1b6e96ed99cb8d135efe220d761bbd67",2018-01-20,discount_5_percent,0.8722500000000001,-0.3489000000000001,0.53105590062111801242,0.56105590062111801242,0.03000000000000000000,17.445,1,25,167.58908333333335,189.75848880161843,10000.0,false
"25a560b9a6006157838aab1bdbd68624",2017-04-20,discount_5_percent,0.895,-0.3580000000000001,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,17.9,1,26,168.48408333333336,189.40048880161842,10000.0,false
daf8072197465eabacb942e6f644585a,2017-08-16,discount_5_percent,1.0250000000000001,-0.41000000000000014,0.53105590062111801242,0.56105590062111801242,0.03000000000000000000,20.5,1,27,169.50908333333336,188.99048880161843,10000.0,false
"216fd197a786370ce9601ee2f6b5a31a",2017-02-21,discount_5_percent,1.045,-0.41800000000000004,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,20.9,1,28,170.55408333333335,188.57248880161842,10000.0,false
"053f7850c3ffd9726cff61c7e42af797",2017-07-04,discount_5_percent,1.075,-0.42999999999999994,0.53105590062111801242,0.56105590062111801242,0.03000000000000000000,21.5,1,29,171.62908333333334,188.1424888016184,10000.0,false
"30a81e307f19e822e7199139fe52b1b0",2017-11-10,discount_5_percent,1.12225,-0.44889999999999997,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,22.445,1,30,172.75133333333335,187.6935888016184,10000.0,false
"874fc5237d72429de2ac99ce7d897a07",2018-07-24,discount_5_percent,1.145,-0.4580000000000001,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,22.9,1,31,173.89633333333336,187.2355888016184,10000.0,false
"822d25972056ef51050804f1e0446f40",2017-05-21,discount_5_percent,1.1692500000000001,-0.4677000000000001,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,23.385,1,32,175.06558333333336,186.7678888016184,10000.0,false
"14843983d4a159080f6afe4b7f346e7c",2018-04-17,discount_5_percent,1.19,-0.4760000000000001,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,23.799999999999997,1,33,176.25558333333336,186.2918888016184,10000.0,false
ccd2f7d983d761b9c7520a266bfcfc81,2017-11-27,discount_5_percent,1.22425,-0.48970000000000014,0.52747252747252747253,0.55747252747252747253,0.03000000000000000000,24.485,1,34,177.47983333333337,185.8021888016184,10000.0,false
"85730e226e2f3a1608433546133793e1",2017-11-10,discount_5_percent,1.245,-0.4980000000000002,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,24.9,1,35,178.72483333333338,185.3041888016184,10000.0,false
"3991c84b618da2e02b44ba48aba925d1",2018-02-21,discount_5_percent,1.2485,-0.49939999999999996,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,24.97,1,36,179.9733333333334,184.8047888016184,10000.0,false
"68ab9bfe2388b0b36614c7000b8b1cf8",2017-12-09,discount_5_percent,1.2495,-0.49980000000000013,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,24.99,1,37,181.2228333333334,184.3049888016184,10000.0,false
"9afb61455d41afffa3ea550d1cfd832c",2017-05-23,discount_5_percent,1.2495,-0.49980000000000013,0.53105590062111801242,0.56105590062111801242,0.03000000000000000000,24.99,1,38,182.4723333333334,183.8051888016184,10000.0,false
e13e8b789e5a8e6fe1445f924a4ed4f6,2018-06-11,discount_5_percent,1.2745,-0.5098,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,25.49,1,39,183.7468333333334,183.2953888016184,10000.0,false
"25f3cf83109f636d52d288fa4e797111",2018-03-19,discount_5_percent,1.3,-0.52,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,26.0,1,40,185.0468333333334,182.7753888016184,10000.0,false
"418ee6e3b8f19158d67d5039f19783b9",2017-05-24,discount_5_percent,1.3,-0.52,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,26.0,1,41,186.34683333333342,182.25538880161838,10000.0,false
bb58670190dba4e9b320f84cb98317a3,2017-06-27,discount_5_percent,1.3,-0.52,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,26.0,1,42,187.64683333333343,181.73538880161837,10000.0,false
e78838df9c44e102b6ac84cc5eea7d5c,2017-02-14,discount_5_percent,1.3225,-0.529,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,26.45,1,43,188.96933333333342,181.20638880161837,10000.0,false
"25314849bf706df0e00da89ccff9bdc3",2018-07-26,discount_5_percent,1.345,-0.538,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,26.9,1,44,190.31433333333342,180.66838880161836,10000.0,false
"7f50c43baa66aae590aa1a067427cce5",2017-10-25,discount_5_percent,1.3475000000000001,-0.5390000000000001,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,26.95,1,45,191.66183333333342,180.12938880161838,10000.0,false
a124666e823bbd5fb77a72afc8c1360c,2017-05-10,discount_5_percent,1.35,-0.5400000000000001,0.53105590062111801242,0.56105590062111801242,0.03000000000000000000,27.0,1,46,193.0118333333334,179.58938880161838,10000.0,false
a999e4bbad221a030b57ef4a2bfa1c39,2018-05-15,discount_5_percent,1.36,-0.5440000000000002,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,27.2,1,47,194.37183333333343,179.04538880161837,10000.0,false
ff922bdd6bafcdf99cb90d7f39cea5b3,2017-09-18,discount_5_percent,1.36975,-0.5479,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,27.395,1,48,195.74158333333344,178.49748880161837,10000.0,false
b0bc6de4a99007470bbdbbf5cc502ea9,2017-01-24,discount_5_percent,1.37,-0.5480000000000002,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,27.4,1,49,197.11158333333344,177.94948880161837,10000.0,false
"67fcfe4915b93624867d350b8191ff7b",2017-07-11,discount_5_percent,1.3745000000000003,-0.5498000000000003,0.52747252747252747253,0.55747252747252747253,0.03000000000000000000,27.490000000000002,1,50,198.48608333333345,177.39968880161837,10000.0,false
f4f2d85371955b0e254ce594fcf09a0d,2018-02-15,discount_5_percent,1.37475,-0.5499,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,27.494999999999997,1,51,199.86083333333346,176.84978880161836,10000.0,false
"564df947eb9192d7e1613b1b957cb192",2018-07-23,discount_5_percent,1.385,-0.554,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,27.7,1,52,201.24583333333345,176.29578880161836,10000.0,false
"67626c49069bdf05ff127d59a6649948",2017-12-28,discount_5_percent,1.3995,-0.5598000000000001,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,27.99,1,53,202.64533333333344,175.73598880161836,10000.0,false
"662d88cbd178177a50141111d3a6932c",2018-02-15,discount_5_percent,1.4100000000000001,-0.5640000000000002,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,28.2,1,54,204.05533333333344,175.17198880161837,10000.0,false
"32539c368b3b9fa70283a7bce0f23909",2018-03-01,discount_5_percent,1.4495,-0.5798000000000001,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,28.99,1,55,205.50483333333344,174.59218880161836,10000.0,false
b1c936c1a71a46cf4b840a9851486d86,2017-11-22,discount_5_percent,1.4495000000000002,-0.5798000000000002,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,28.990000000000002,1,56,206.95433333333344,174.01238880161836,10000.0,false
b3dc8eaa25a1212037fae667340f20e5,2018-02-24,discount_5_percent,1.4725000000000001,-0.5890000000000002,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,29.45,1,57,208.42683333333343,173.42338880161836,10000.0,false
"041caba6a63ace5818387698ea85cdb2",2017-11-29,discount_5_percent,1.47475,-0.5899000000000001,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,29.494999999999997,1,58,209.90158333333343,172.83348880161836,10000.0,false
b59e4bb4efe81ba0f7d30cff6734f9a2,2017-12-21,discount_5_percent,1.4805000000000001,-0.5922000000000002,0.52747252747252747253,0.55747252747252747253,0.03000000000000000000,29.61,1,59,211.38208333333344,172.24128880161837,10000.0,false
cfa69922f9968e0e6271647abda09b09,2018-07-01,discount_5_percent,1.4995,-0.5998000000000001,0.52747252747252747253,0.55747252747252747253,0.03000000000000000000,29.99,1,60,212.88158333333345,171.64148880161838,10000.0,false
"7e75aeef30d7e9d4ac860fcc8eaa8812",2017-08-09,discount_5_percent,1.5522500000000001,-0.6209000000000001,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,31.045,1,61,214.43383333333344,171.02058880161837,10000.0,false
fad2bf8fa1bdfc125781eb6c62b5ad81,2018-04-12,discount_5_percent,1.5695000000000001,-0.6278000000000001,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,31.39,1,62,216.00333333333344,170.39278880161837,10000.0,false
"39104edef5e46d7b8c61848cc95e6d97",2017-10-02,discount_5_percent,1.5870000000000002,-0.6348000000000001,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,31.740000000000002,1,63,217.59033333333343,169.75798880161835,10000.0,false
"6a6a7141119ceaeca4dfbae7a580a515",2018-05-21,discount_5_percent,1.6072499999999998,-0.6429,0.52547770700636942675,0.55547770700636942675,0.03000000000000000000,32.144999999999996,1,64,219.19758333333343,169.11508880161836,10000.0,false
"164ba50c15bd1157975375a75bbde58e",2017-06-01,discount_5_percent,1.6225000000000003,-0.6490000000000002,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,32.45,1,65,220.82008333333343,168.46608880161835,10000.0,false
"399a2a06a7ddefb3b09460ba6a1bcf12",2018-05-11,discount_5_percent,1.6725000000000003,-0.6690000000000003,0.53105590062111801242,0.56105590062111801242,0.03000000000000000000,33.45,1,66,222.49258333333344,167.79708880161834,10000.0,false
"686c46ddc0828bf3c0af072c44dd96b7",2018-04-02,discount_5_percent,1.6975000000000002,-0.6790000000000003,0.53105590062111801242,0.56105590062111801242,0.03000000000000000000,33.95,1,67,224.19008333333343,167.11808880161834,10000.0,false
"732d307839b02bc2d3a4c26b515ea2b9",2018-03-06,discount_5_percent,1.6975000000000002,-0.6790000000000003,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,33.95,1,68,225.88758333333342,166.43908880161834,10000.0,false
f0fd988c7c2a4cba167138a8adada6ca,2018-05-03,discount_5_percent,1.71025,-0.6841000000000002,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,34.205,1,69,227.59783333333343,165.75498880161834,10000.0,false
b088bc1ec6539752bf408ac1d9c694da,2017-10-25,discount_5_percent,1.7472500000000002,-0.6989000000000003,0.52747252747252747253,0.55747252747252747253,0.03000000000000000000,34.945,1,70,229.34508333333343,165.05608880161833,10000.0,false
"06a52782a04f0086d16b9c22d0e29438",2017-05-17,discount_5_percent,1.75,-0.7,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,35.0,1,71,231.09508333333343,164.35608880161834,10000.0,false
"46958f708ade6b6a88b2e5aca1e66de5",2017-09-06,discount_5_percent,1.795,-0.718,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,35.9,1,72,232.89008333333342,163.63808880161835,10000.0,false
"4e2d666f4bbc94a8ded712172a433d65",2018-04-23,discount_5_percent,1.8222500000000001,-0.7289000000000001,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,36.445,1,73,234.71233333333342,162.90918880161834,10000.0,false
a73c5464692d3bc09d64e3edefae9015,2018-02-06,discount_5_percent,1.8415,-0.7365999999999999,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,36.83,1,74,236.55383333333342,162.17258880161833,10000.0,false
"790ac688b0fcc22b2a0dacf0202b2ce4",2018-02-01,discount_5_percent,1.845,-0.738,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,36.9,1,75,238.3988333333334,161.43458880161833,10000.0,false
"2b5c14b7e1a3d88ff7e0c46e15851f5f",2017-08-22,discount_5_percent,1.8745000000000003,-0.7498000000000002,0.52747252747252747253,0.55747252747252747253,0.03000000000000000000,37.49,1,76,240.27333333333343,160.68478880161834,10000.0,false
df9bd60da4a8f8945d2b862aebd3d418,2017-07-12,discount_5_percent,1.8745000000000003,-0.7498000000000002,0.53105590062111801242,0.56105590062111801242,0.03000000000000000000,37.49,1,77,242.14783333333344,159.93498880161835,10000.0,false
c0118e2c0a037c31aeca71d0b81f66a1,2017-08-15,discount_5_percent,1.895,-0.758,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,37.9,1,78,244.04283333333345,159.17698880161834,10000.0,false
"3e5306add1209e5ba184092dd1587282",2017-11-21,discount_5_percent,1.895,-0.758,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,37.9,1,79,245.93783333333346,158.41898880161833,10000.0,false
"7ce7c20ac269f4642f1c7058ab375102",2018-04-25,discount_5_percent,1.8975000000000002,-0.7590000000000001,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,37.95,1,80,247.83533333333347,157.65998880161834,10000.0,false
"5b52858bcdab75cfc4593b13ea32db62",2017-07-24,discount_5_percent,1.9000000000000001,-0.7600000000000002,0.53105590062111801242,0.56105590062111801242,0.03000000000000000000,38.0,1,81,249.73533333333347,156.89998880161835,10000.0,false
"083ca1aa470c280236380973a48f77c6",2017-08-18,discount_5_percent,1.92225,-0.7689000000000001,0.52747252747252747253,0.55747252747252747253,0.03000000000000000000,38.445,1,82,251.65758333333346,156.13108880161835,10000.0,false
f11821d908830e74ad782532ebed897a,2017-06-02,discount_5_percent,1.9472500000000001,-0.7789000000000001,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,38.945,1,83,253.60483333333346,155.35218880161835,10000.0,false
"4e3b6c25502ef69e5c5e54616bf67ed7",2017-03-25,discount_5_percent,1.9500000000000002,-0.7800000000000002,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,39.0,1,84,255.55483333333345,154.57218880161835,10000.0,false
a9e070f61d35aa13e420c8597b5ccb3d,2018-02-14,discount_5_percent,1.9575,-0.7830000000000001,0.52747252747252747253,0.55747252747252747253,0.03000000000000000000,39.15,1,85,257.51233333333346,153.78918880161837,10000.0,false
"32ea3bdedab835c3aa6cb68ce66565ef",2017-10-04,discount_5_percent,1.9725000000000001,-0.7890000000000001,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,39.45,1,86,259.4848333333335,153.00018880161838,10000.0,false
"6292600f71fe592f716a3e542f184d18",2017-08-25,discount_5_percent,1.9800000000000002,-0.7920000000000003,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,39.6,1,87,261.4648333333335,152.20818880161838,10000.0,false
"38dd3f4e8a4cc5e32dd0a4426a1961fa",2017-09-08,discount_5_percent,1.995,-0.7980000000000003,0.53105590062111801242,0.56105590062111801242,0.03000000000000000000,39.9,1,88,263.4598333333335,151.41018880161838,10000.0,false
d7c6bdf20c4ec9c9cda815dde58e778a,2017-06-26,discount_5_percent,1.9995000000000003,-0.7998000000000003,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,39.99,1,89,265.4593333333335,150.61038880161837,10000.0,false
aecd46028eea6a741edca67e93b326bb,2018-03-15,discount_5_percent,1.9995000000000003,-0.7998000000000003,0.52547770700636942675,0.55547770700636942675,0.03000000000000000000,39.99,1,90,267.45883333333353,149.81058880161837,10000.0,false
"58812bfc80ed972fa2e7f3614c0cd22e",2017-07-12,discount_5_percent,1.9995000000000003,-0.7998000000000003,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,39.99,1,91,269.45833333333354,149.01078880161836,10000.0,false
"050555c26479bbb8ba0740c37e7454d0",2018-04-11,discount_5_percent,2.0,-0.8,0.53105590062111801242,0.56105590062111801242,0.03000000000000000000,40.0,1,92,271.45833333333354,148.21078880161835,10000.0,false
"66980c3775537536f77b434d74e520f5",2018-04-06,discount_5_percent,2.0,-0.8,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,40.0,1,93,273.45833333333354,147.41078880161834,10000.0,false
"23339103d82a054f9729b0554ce22e8c",2018-06-26,discount_5_percent,2.0025,-0.8010000000000002,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,40.05,1,94,275.46083333333354,146.60978880161835,10000.0,false
d3882d7abd0c66064d740d7ed04dd1ef,2018-02-21,discount_5_percent,2.007,-0.8028000000000002,0.53105590062111801242,0.56105590062111801242,0.03000000000000000000,40.14,1,95,277.46783333333354,145.80698880161836,10000.0,false
"07f61caa1c9e850c14e94854cec87545",2017-08-10,discount_5_percent,2.02,-0.808,0.53105590062111801242,0.56105590062111801242,0.03000000000000000000,40.4,1,96,279.4878333333335,144.99898880161837,10000.0,false
b7d4cab5dd11b238da97b01eaf657293,2017-08-18,discount_5_percent,2.0475000000000003,-0.8190000000000002,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,40.95,1,97,281.53533333333354,144.17998880161838,10000.0,false
"74cb1ad7e6d5674325c1f99b5ea30d82",2018-01-31,discount_5_percent,2.06875,-0.8275000000000001,0.52747252747252747253,0.55747252747252747253,0.03000000000000000000,41.375,1,98,283.60408333333356,143.3524888016184,10000.0,false
"7973a6ba9c81ecaeb3d628c33c7c7c48",2017-10-10,discount_5_percent,2.0745,-0.8298000000000001,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,41.49,1,99,285.67858333333356,142.5226888016184,10000.0,false
fd8ccc89be43894d2553494c71a61fd8,2018-04-03,discount_5_percent,2.086,-0.8344,0.52747252747252747253,0.55747252747252747253,0.03000000000000000000,41.72,1,100,287.7645833333336,141.6882888016184,10000.0,false
"33b239671c1c878914ed922a0dacd607",2017-06-12,discount_5_percent,2.0995000000000004,-0.8398000000000003,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,41.99,1,101,289.86408333333355,140.8484888016184,10000.0,false
da2b78576894a7f95d45bfd20250cc54,2017-05-29,discount_5_percent,2.10625,-0.8425000000000002,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,42.125,1,102,291.97033333333354,140.0059888016184,10000.0,false
df946ef265626b1e0a425292815ddead,2017-08-04,discount_5_percent,2.1495,-0.8598000000000001,0.53105590062111801242,0.56105590062111801242,0.03000000000000000000,42.99,1,103,294.11983333333353,139.1461888016184,10000.0,false
"23ae1bfb4297222c1b522172809a7ca1",2018-06-03,discount_5_percent,2.1750000000000003,-0.8700000000000003,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,43.5,1,104,296.29483333333354,138.2761888016184,10000.0,false
b4e4f24de1e8725b74e4a1f4975116ed,2018-03-19,discount_5_percent,2.1922500000000005,-0.8769000000000002,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,43.845000000000006,1,105,298.48708333333354,137.39928880161838,10000.0,false
"94a19681bf6faa3c6ce3e2df1c2d97cb",2017-07-14,discount_5_percent,2.19475,-0.8779000000000001,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,43.894999999999996,1,106,300.68183333333354,136.52138880161837,10000.0,false
d02cbb85434c84acabb8e81bbf064d3e,2018-01-20,discount_5_percent,2.195,-0.8779999999999999,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,43.9,1,107,302.87683333333354,135.64338880161839,10000.0,false
"076b7055bea51da430d6a6fa054e5075",2017-06-23,discount_5_percent,2.1975000000000002,-0.8790000000000002,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,43.95,1,108,305.0743333333335,134.7643888016184,10000.0,false
"1c628081cb579ed6035b9aa8614e69f4",2018-05-10,discount_5_percent,2.225,-0.8900000000000001,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,44.5,1,109,307.29933333333355,133.8743888016184,10000.0,false
"21effa61d72771ba8315ab56ce7fb7ac",2018-01-17,discount_5_percent,2.24975,-0.8999000000000001,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,44.995000000000005,1,110,309.54908333333356,132.9744888016184,10000.0,false
"1fbd81e4d0a0cf9125ca038b43533b7f",2018-02-08,discount_5_percent,2.25,-0.9000000000000001,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,45.0,1,111,311.79908333333356,132.0744888016184,10000.0,false
c2919fbdb45366551c1e80d5cb35cd3f,2017-11-09,discount_5_percent,2.25,-0.9000000000000001,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,45.0,1,112,314.04908333333356,131.1744888016184,10000.0,false
d01cf8c6c7c836c5dd9320585928f42b,2018-04-20,discount_5_percent,2.25,-0.9000000000000001,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,45.0,1,113,316.29908333333356,130.2744888016184,10000.0,false
db094faaa9628ba9f5e5da127407f139,2018-07-03,discount_5_percent,2.2675,-0.907,0.52547770700636942675,0.55547770700636942675,0.03000000000000000000,45.35,1,114,318.56658333333354,129.36748880161838,10000.0,false
"5b09c620db60411b0be6f1817c6cbe71",2017-09-08,discount_5_percent,2.27725,-0.9109,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,45.545,1,115,320.8438333333335,128.45658880161838,10000.0,false
"5f45aa4ef9b8fb99b95d33a970bb64a7",2017-09-21,discount_5_percent,2.3425,-0.937,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,46.849999999999994,1,116,323.1863333333335,127.51958880161838,10000.0,false
d3581765bcf955dcf282b1642c74157c,2018-02-08,discount_5_percent,2.3425,-0.937,0.52747252747252747253,0.55747252747252747253,0.03000000000000000000,46.849999999999994,1,117,325.52883333333347,126.58258880161839,10000.0,false
"13613cae6e3bfea8327a916246c96cc9",2017-12-29,discount_5_percent,2.3472500000000003,-0.9389000000000003,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,46.945,1,118,327.87608333333344,125.64368880161838,10000.0,false
"6a64e2cf94a5779760698c1e25a2852a",2017-10-01,discount_5_percent,2.3495000000000004,-0.9398000000000004,0.53105590062111801242,0.56105590062111801242,0.03000000000000000000,46.99,1,119,330.2255833333334,124.70388880161838,10000.0,false
b8f9ecc7915ce653a1d7ee6dbfe8f54d,2017-08-16,discount_5_percent,2.3495000000000004,-0.9398000000000004,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,46.99,1,120,332.5750833333334,123.76408880161837,10000.0,false
